Name,ID,Description,Quality,Itempools,Type,Tags,MaxCharges,MoveSpeed,AddBlackHearts,GfxFileName,ClearEffectsOnRemove,InitCharge,PersistentEffect,ShopPrice,AddMaxHearts,Bombs,Pickups,AddCoins,Damage,TearFlags,CraftingQuality,AddCostumeOnPickup,AchievementID,Coins,AddBombs,PassiveCache,ShotSpeed,Luck,Flight,MaxCooldown,ChargeType,Tears,Keys,CacheFlags,Special,DevilPrice,AddHearts,Range,AddSoulHearts,AddKeys
Book of Revelations,78,Reusable soul protection,3,"treasure,angel,library",ITEM_ACTIVE,"TAG_LAZ_SHARED_GLOBAL,TAG_WISP,TAG_NO_LOST_BR,TAG_BOOK",6,0.0,0,gfx/items/collectibles/Collectibles_078_BookOfRevelations.png,False,-1,False,15,0,0,,0,0.0,,3,False,7,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,2,0,0.0,0,0
The Mark,79,DMG + speed up,3,"devil,demonBeggar,curse,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_DEVIL",0,0.20000004768372,2,gfx/items/collectibles/Collectibles_079_TheMark.png,True,-1,False,15,0,0,,0,1.6913390159607,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,17,False,1,0,0.0,0,0
The Pact,80,DMG + tears up,3,"devil,demonBeggar,curse,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP,TAG_DEVIL",0,0.0,4,gfx/items/collectibles/Collectibles_080_ThePact.png,True,-1,False,15,0,0,,0,0.92718887329102,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.71790042078933,0,3,False,2,0,0.0,0,0
Dead Cat,81,9 lives,3,"devil,redChest,curse",ITEM_FAMILIAR,"TAG_UNIQUE_FAMILIAR,TAG_NO_CANTRIP,TAG_GUPPY,TAG_DEAD",0,0.0,0,gfx/items/collectibles/Collectibles_081_DeadCat.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,2,0,0.0,0,0
Lord of the Pit,82,Demon wings,3,"devil,demonBeggar,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR,TAG_DEVIL",0,0.29999995231628,0,gfx/items/collectibles/Collectibles_082_LordOfThePit.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,True,0,0,0.0,0,144,False,2,0,0.0,0,0
The Nail,83,Temporary demon form,2,"devil,demonBeggar",ITEM_ACTIVE,"TAG_WISP,TAG_DEVIL",6,0.0,0,gfx/items/collectibles/Collectibles_083_TheNail.png,False,-1,False,15,0,0,,0,0.0,,2,False,9,0,0,False,0.0,0.0,False,0,0,0.0,0,17,False,1,0,0.0,0,0
We Need To Go Deeper!,84,Reusable level skip,2,"devil,secret",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",6,0.0,0,gfx/items/collectibles/Collectibles_084_WeNeedToGoDeeper.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Deck of Cards,85,Reusable card generator,2,"treasure,shop,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_STARS,TAG_OFFENSIVE",6,0.0,0,gfx/items/collectibles/Collectibles_085_DeckOfCards.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Monstro's Tooth,86,Summon Monstro,0,treasure,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",3,0.0,0,gfx/items/collectibles/Collectibles_086_MonstrosTooth.png,False,-1,False,15,0,0,,0,0.0,,0,True,13,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Loki's Horns,87,Cross tears,1,"treasure,demonBeggar",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_087_LokisHorns.png,True,-1,False,15,0,0,,0,0.0,,1,True,15,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Little Chubby,88,Attack buddy,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/Collectibles_088_LittleChubby.png,True,-1,False,15,0,0,,0,0.0,,1,True,14,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Spider Bite,89,Slow effect,2,"treasure,craneGame",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_SPIDER",0,0.0,0,gfx/items/collectibles/Collectibles_089_SpidersBite.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,96,False,1,0,0.0,0,0
The Small Rock,90,DMG up + speed down,3,craneGame,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP",0,-0.19999998807907,0,gfx/items/collectibles/Collectibles_090_SmallRock.png,True,-1,False,15,0,0,,0,1.6913390159607,,3,True,12,0,0,False,0.0,0.0,False,0,0,0.1952749215267,0,83,False,1,0,0.0,0,0
Spelunker Hat,91,See-through doors,2,"treasure,craneGame",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_091_SpelunkerHat.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Super Bandage,92,+2 hearts,2,"treasure,boss",ITEM_PASSIVE,TAG_NO_LOST_BR,0,0.0,0,gfx/items/collectibles/Collectibles_092_SuperBandage.png,True,-1,False,15,2,0,,0,0.0,,2,True,19,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,4,0.0,4,0
The Gamekid,93,Temporary Man-Pac,1,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/Collectibles_093_TheGameKid.png,False,-1,False,15,0,0,,0,0.0,,1,False,26,0,0,False,0.0,0.0,False,200,0,0.0,0,0,False,1,0,0.0,0,0
Sack of Pennies,94,Gives money,1,treasure,ITEM_FAMILIAR,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_094_SackOfPennies.png,True,-1,False,15,0,0,,0,0.0,,1,True,21,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Robo-Baby,95,Friends 'till the bbbbzzzt,1,"treasure,craneGame,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY,TAG_TECH",0,0.0,0,gfx/items/collectibles/Collectibles_095_RoboBaby.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Little C.H.A.D.,96,Gives kisses,2,"treasure,ultraSecret,babyShop",ITEM_FAMILIAR,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_096_LittleChad.png,True,-1,False,15,0,0,,0,0.0,,2,True,25,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
The Book of Sin,97,Reusable item generator,1,"treasure,devil,library",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_BOOK",4,0.0,0,gfx/items/collectibles/Collectibles_097_BookOfSin.png,False,-1,False,15,0,0,,0,0.0,,1,False,22,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
The Relic,98,Soul generator,3,"treasure,angel",ITEM_FAMILIAR,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_098_TheRelic.png,True,-1,False,15,0,0,,0,0.0,,3,True,20,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,2,0,0.0,0,0
Little Gish,99,Sticky friend,1,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL",0,0.0,0,gfx/items/collectibles/Collectibles_099_LittleGish.png,True,-1,False,15,0,0,,0,0.0,,1,True,23,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Little Steven,100,Psychic friend,2,"treasure,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/Collectibles_100_LittleSteve.png,True,-1,False,15,0,0,,0,0.0,,2,True,24,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
The Halo,101,All stats up,3,"treasure,angel",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP,TAG_ANGEL",0,0.29999995231628,0,gfx/items/collectibles/Collectibles_101_TheHalo.png,True,-1,False,15,2,0,,0,0.58166646957397,,3,True,27,0,0,False,0.0,0.0,False,0,0,0.1952749215267,0,27,False,1,4,1.5,0,0
Mom's Bottle of Pills,102,Reusable pill generator,1,"treasure,shop,beggar,demonBeggar,momsChest,craneGame,oldChest",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE,TAG_MOM",6,0.0,0,gfx/items/collectibles/Collectibles_102_MomsBottleOfPills.png,False,-1,False,10,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
The Common Cold,103,Poison damage,1,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_103_TheCommonCold.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,96,False,1,0,0.0,0,0
The Parasite,104,Split shot,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_104_TheParasite.png,True,-1,False,15,0,0,,0,0.0,"TEAR_SPLIT,TEAR_EFFECT_COUNT",3,True,31,0,0,False,0.0,0.0,False,0,0,0.0,0,96,False,1,0,0.0,0,0
The D6,105,Reroll your destiny,4,"treasure,craneGame,ultraSecret",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",6,0.0,0,gfx/items/collectibles/Collectibles_105_Dice.png,False,-1,False,15,0,0,,0,0.0,,4,False,29,0,0,False,0.0,0.0,False,0,0,0.0,0,0,True,1,0,0.0,0,0
Mr. Mega,106,Bigger boom,2,"treasure,bombBum",ITEM_PASSIVE,TAG_OFFENSIVE,0,0.0,0,gfx/items/collectibles/Collectibles_106_MrMega.png,True,-1,False,15,0,5,,0,0.0,,2,True,28,0,5,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
The Pinking Shears,107,Cut and run,2,treasure,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",4,0.0,0,gfx/items/collectibles/Collectibles_107_PinkingShears.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
The Wafer,108,Damage resistance,4,"treasure,angel",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_108_TheWafer.png,True,-1,False,15,0,0,,0,0.0,,4,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,2,0,0.0,0,0
Money = Power,109,$$$ = DMG,3,"treasure,devil,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_109_MoneyisPower.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,0,0.0,0,0
Mom's Contacts,110,Freeze effect,3,"treasure,momsChest,ultraSecret,oldChest",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MOM",0,0.0,0,gfx/items/collectibles/Collectibles_110_MomsContacts.png,True,-1,False,15,0,0,,0,0.0,,3,True,35,0,0,False,0.0,0.0,False,0,0,0.0,0,104,False,1,0,1.5,0,0
The Bean,111,Toot on command,0,"treasure,beggar",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",120,0.0,0,gfx/items/collectibles/Collectibles_111_TheBean.png,False,-1,False,15,0,0,,0,0.0,,0,False,-1,0,0,False,0.0,0.0,False,0,1,0.0,0,0,False,1,0,0.0,0,0
Guardian Angel,112,Extra protection,1,"angel,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/Collectibles_112_GuardianAngel.png,True,-1,False,15,0,0,,0,0.0,,1,True,45,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Demon Baby,113,Auto-turret friend,1,"treasure,devil,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_BABY",0,0.0,0,gfx/items/collectibles/Collectibles_113_DemonBaby.png,True,-1,False,15,0,0,,0,0.0,,1,True,47,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Mom's Knife,114,Stab stab stab,4,"treasure,devil,momsChest,oldChest",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MOM",0,0.0,0,gfx/items/collectibles/Collectibles_114_MomsKnife.png,True,-1,False,15,0,0,,0,0.0,,4,True,43,0,0,False,0.0,0.0,False,0,0,0.0,0,65535,True,2,0,0.0,0,0
Ouija Board,115,Spectral tears + tears up,2,"treasure,devil",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP",0,0.0,0,gfx/items/collectibles/Collectibles_115_OuijaBoard.png,True,-1,False,15,0,0,,0,0.0,TEAR_SPECTRAL,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.50101220325568,0,98,False,1,0,0.0,0,0
9 Volt,116,Quicker charge,2,"shop,batteryBum,craneGame",ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_BATTERY",0,0.0,0,gfx/items/collectibles/Collectibles_116_9Volt.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Dead Bird,117,Protective buddy,0,"treasure,babyShop",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR,TAG_DEAD",0,0.0,0,gfx/items/collectibles/Collectibles_117_DeadBird.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Brimstone,118,Blood laser barrage,4,"devil,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_DEVIL",0,0.0,0,gfx/items/collectibles/Collectibles_118_Brimstone.png,True,-1,False,15,0,0,,0,0.0,,4,True,-1,0,0,False,0.0,0.0,False,0,0,-1.8181818181818,0,65535,True,2,0,0.0,0,0
Blood Bag,119,HP + speed up,2,ultraSecret,ITEM_PASSIVE,TAG_NO_LOST_BR,0,0.29999995231628,0,gfx/items/collectibles/Collectibles_119_BloodBag.png,True,-1,False,15,2,0,,0,0.0,,2,True,147,0,0,False,0.0,0.0,False,0,0,0.0,0,16,False,1,10,0.0,0,0
Odd Mushroom,120,Tears up + damage down,2,"treasure,secret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_TEARS_UP,TAG_MUSHROOM",0,0.29999995231628,0,gfx/items/collectibles/Collectibles_120_OddMushroomThin.png,True,-1,False,15,0,0,,0,-0.97611427307129,,2,True,-1,0,0,False,0.0,0.0,False,0,0,1.699999969933,0,2067,False,1,0,0.0,0,0
Odd Mushroom,121,"HP + DMG up, speed down",2,"treasure,secret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MUSHROOM",0,-0.19999998807907,0,gfx/items/collectibles/Collectibles_121_OddMushroomLarge.png,True,-1,False,15,2,0,,0,1.6913390159607,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,2073,False,1,2,1.5,0,0
Whore of Babylon,122,Curse up,2,"devil,demonBeggar,ultraSecret",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_122_WhoreOFBabylon.png,True,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,17,False,1,0,0.0,0,0
Monster Manual,123,Temporary buddy generator,1,"treasure,devil,library",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_BOOK",6,0.0,0,gfx/items/collectibles/Collectibles_123_MonsterManual.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Dead Sea Scrolls,124,It's a mystery,1,"treasure,angel",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",2,0.0,0,gfx/items/collectibles/Collectibles_124_DeadSeaScrolls.png,False,-1,False,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Bobby-Bomb,125,Homing bombs,1,"treasure,bombBum",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_125_BobbyBomb.png,True,-1,False,15,0,5,,0,0.0,,1,True,-1,0,5,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Razor Blade,126,Feel my pain,0,"treasure,demonBeggar,curse",ITEM_ACTIVE,"TAG_NO_EDEN,TAG_NO_EDEN,TAG_WISP,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_126_RazorBlade.png,False,-1,False,15,0,0,,0,0.0,,0,False,44,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,0,0.0,0,0
Forget Me Now,127,I don't remember...,3,"treasure,devil,secret,demonBeggar",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_127_ForgetMeNow.png,False,-1,False,15,0,0,,0,0.0,,3,False,48,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Forever alone,128,Attack fly,1,"treasure,keyMaster,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MONSTER_MANUAL,TAG_FLY",0,0.0,0,gfx/items/collectibles/Collectibles_128_ForeverAlone.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Bucket of Lard,129,HP up,1,treasure,ITEM_PASSIVE,TAG_NO_LOST_BR,0,-0.19999998807907,0,gfx/items/collectibles/Collectibles_129_BucketofLard.png,True,-1,False,15,4,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,16,False,1,4,0.0,0,0
A Pony,130,Flight + dash attack,2,,ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",2,0.5,0,gfx/items/collectibles/Collectibles_130_APony.png,False,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,True,0.0,0.0,True,0,0,0.0,0,144,False,1,0,0.0,0,0
Bomb Bag,131,Gives bombs,1,treasure,ITEM_FAMILIAR,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_131_BombBag.png,True,-1,False,15,0,0,,0,0.0,,1,True,46,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
A Lump of Coal,132,My Xmas present,3,,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_132_ALumpOfCoal.png,True,-1,False,15,0,0,,0,0.0,TEAR_GROW,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,97,False,1,0,0.0,0,0
Guppy's Paw,133,Soul converter,3,"devil,redChest,curse",ITEM_ACTIVE,"TAG_WISP,TAG_NO_LOST_BR,TAG_GUPPY,TAG_DEAD",0,0.0,0,gfx/items/collectibles/Collectibles_133_GuppysPaw.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Guppy's Tail,134,Cursed?,2,"devil,redChest,curse",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_GUPPY,TAG_DEAD",0,0.0,0,gfx/items/collectibles/Collectibles_134_GuppysTail.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
IV Bag,135,Portable blood bank,2,ultraSecret,ITEM_ACTIVE,"TAG_WISP,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_135_IVBag.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,15,0,0.0,0,0,False,1,0,0.0,0,0
Best Friend,136,Friends 'till the end,0,"treasure,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE",3,0.0,0,gfx/items/collectibles/Collectibles_136_BestFriend.png,False,-1,False,15,0,0,,0,0.0,,0,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Remote Detonator,137,Remote bomb detonation,0,"treasure,shop,craneGame,ultraSecret,bombBum",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_137_RemoteDetonator.png,False,-1,False,15,0,5,,0,0.0,,0,False,-1,0,5,False,0.0,0.0,False,2,0,0.0,0,0,False,1,0,0.0,0,0
Stigmata,138,DMG + HP up,2,"treasure,angel,woodenChest",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR",0,0.0,0,gfx/items/collectibles/Collectibles_138_Stigmata.png,True,-1,False,15,2,0,,0,0.58166646957397,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,1,False,1,4,0.0,0,0
Mom's Purse,139,More trinket room,2,"shop,momsChest,oldChest",ITEM_PASSIVE,"TAG_NO_CANTRIP,TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_MOM",0,0.0,0,gfx/items/collectibles/Collectibles_139_MomsPurse.png,True,-1,False,15,0,0,PICKUP_TRINKET,0,0.0,,2,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Bob's Curse,140,+5 poison bombs,1,"treasure,redChest,bombBum,rottenBeggar",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_BOB",0,0.0,0,gfx/items/collectibles/Collectibles_140_BobsCurse.png,True,-1,False,15,0,5,,0,0.0,,1,True,-1,0,5,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Pageant Boy,141,Ultimate grand supreme,0,boss,ITEM_PASSIVE,TAG_OFFENSIVE,0,0.0,0,gfx/items/collectibles/Collectibles_141_PageantBoy.png,True,-1,False,15,0,0,"PICKUP_COIN,PICKUP_TRINKET",0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Scapular,142,Pray for a miracle,2,"treasure,angel",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR,TAG_ANGEL",0,0.0,0,gfx/items/collectibles/Collectibles_142_Scapular.png,True,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Speed Ball,143,Speed + shot speed up,2,"treasure,boss,demonBeggar",ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_SYRINGE",0,0.29999995231628,0,gfx/items/collectibles/Collectibles_143_Speedball.png,True,-1,False,15,0,0,,0,0.0,,2,True,-1,0,0,False,0.20000004768372,0.0,False,0,0,0.0,0,20,False,1,0,0.0,0,0
Bum Friend,144,He's greedy,1,"treasure,beggar,babyShop",ITEM_FAMILIAR,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_144_BumFriend.png,True,-1,False,15,0,0,,0,0.0,,1,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,512,False,1,0,0.0,0,0
Guppy's Head,145,Reusable fly hive,2,"devil,redChest,curse",ITEM_ACTIVE,"TAG_WISP,TAG_OFFENSIVE,TAG_GUPPY,TAG_DEAD",1,0.0,0,gfx/items/collectibles/Collectibles_145_GuppysHead.png,False,-1,False,15,0,0,,0,0.0,,2,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Prayer Card,146,Reusable eternity,3,"treasure,angel",ITEM_ACTIVE,"TAG_WISP,TAG_NO_LOST_BR",6,0.0,0,gfx/items/collectibles/Collectibles_146_PrayerCard.png,False,-1,False,15,0,0,,0,0.0,,3,False,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,2,0,0.0,0,0
Notched Axe,147,Rocks don't stand a chance,1,"shop,craneGame",ITEM_ACTIVE,"TAG_WISP,TAG_NO_CANTRIP,TAG_OFFENSIVE",64,0.0,0,gfx/items/collectibles/Collectibles_147_NotchedAxe.png,False,-1,True,15,0,0,,0,0.0,,1,False,-1,0,0,False,0.0,0.0,False,0,2,0.0,0,0,False,1,0,0.0,0,0
Infestation,148,Fly revenge,0,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_NO_LOST_BR,TAG_FLY",0,0.0,0,gfx/items/collectibles/Collectibles_148_Infestation.png,True,-1,False,15,0,0,,0,0.0,,0,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
Ipecac,149,Explosive shots,4,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_BOB",0,0.0,0,gfx/items/collectibles/Collectibles_149_Ipecac.png,True,-1,False,15,0,0,,0,40.0,"TEAR_POISON,TEAR_EFFECT_COUNT,TEAR_EXPLOSIVE",4,True,140,0,0,False,-0.19999998807907,0.0,False,0,0,-1.8181818181818,0,65535,False,1,0,-1.3,0,0
Tough Love,150,Tooth shot,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE",0,0.0,0,gfx/items/collectibles/Collectibles_150_ToughLove.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,0,False,1,0,0.0,0,0
The Mulligan,151,They grow inside,3,treasure,ITEM_PASSIVE,"TAG_SUMMONABLE,TAG_OFFENSIVE,TAG_FLY",0,0.0,0,gfx/items/collectibles/Collectibles_151_TheMulligan.png,True,-1,False,15,0,0,,0,0.0,,3,True,-1,0,0,False,0.0,0.0,False,0,0,0.0,0,32,False,1,0,0.0,0,0
